NAME;COUNTY;COUNTRY;LATITUDE;LONGITUDE;COMPNAME;CONNNAME;CreationDate
VIKING CHISAGO;CHISAGO;USA;45.483764;-92.98644;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
PIERZ;CHISAGO;USA;45.497759;-92.988729;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
CAMBRIDGE;CHISAGO;USA;45.497759;-92.988729;VIKING GAS TRANSMISSION CO;NNAT;2022/01/08 17:00:16+00
CAMBRIDGE;CHISAGO;USA;45.497759;-92.988729;VIKING GAS TRANSMISSION CO;NNAT;2022/01/08 17:00:16+00
CHISAGO;CHISAGO;USA;45.497759;-92.988729;VIKING GAS TRANSMISSION CO;NNAT;2022/01/08 17:00:16+00
CHISAGO;CHISAGO;USA;45.497759;-92.988729;VIKING GAS TRANSMISSION CO;NNAT;2022/01/08 17:00:16+00
STANFIELD METER;UMATILLA;USA;45.841699;-119.180684;GAS TRANSMISSION NORTHWEST;NORTHWEST PIPELINE CORP;2022/01/08 17:00:16+00
STANFIELD;UMATILLA;USA;45.841699;-119.180684;NORTHWEST PIPELINE CORP;PGTC;2022/01/08 17:00:16+00
STANFIELD (NWP TO PGT);UMATILLA;USA;45.841699;-119.180684;NORTHWEST PIPELINE CORP;PGTC;2022/01/08 17:00:16+00
GENOLA;MORRISON;USA;45.948824;-94.145359;VIKING GAS TRANSMISSION CO;NNAT;2022/01/08 17:00:16+00
GENOLA;MORRISON;USA;45.948824;-94.145359;VIKING GAS TRANSMISSION CO;NNAT;2022/01/08 17:00:16+00
CRYSTAL FALLS-FORTUNE LAKE (G.L.T.C.);IRON;USA;46.09689;-88.461045;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
FORTUNE LAKE;IRON;USA;46.09689;-88.461045;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
FORTUNE LAKE;IRON;USA;46.09689;-88.461045;GREAT LAKES GAS TRANS LTD;CENTERPOINT ENERGY GAS TRANS CO;2022/01/08 17:00:16+00
FORTUNE LAKE;IRON;USA;46.09689;-88.461045;GREAT LAKES GAS TRANS LTD;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
NOT AVAILABLE;IRON;USA;46.09689;-88.461045;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
SAULT STE. MARIE;CHIPPEWA;USA;46.467704;-84.451313;GREAT LAKES GAS TRANS LTD;TRANSCANADA PL CO;2022/01/08 17:00:16+00
WAKEFIELD;GOGEBIC;USA;46.49964;-89.96989;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
CARLTON MINN. INTERCONNECTION;CARLTON;USA;46.64268;-92.464463;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
CARLTON;CARLTON;USA;46.64268;-92.464463;GREAT LAKES GAS TRANS LTD;NOT AVAILABLE;2022/01/08 17:00:16+00
CARLTON;CARLTON;USA;46.64268;-92.464463;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
CARLTON;CARLTON;USA;46.64268;-92.464463;GREAT LAKES GAS TRANS LTD;GULF SOUTH PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CARLTON;USA;46.64268;-92.464463;GREAT LAKES GAS TRANS LTD;RELIANT ENERGY GAS TRANS CO;2022/01/08 17:00:16+00
GLEN ULLIN;MORTON;USA;46.831414;-101.880658;NORTHERN BORDER PIPELINE CO;WBAS;2022/01/08 17:00:16+00
GLEN ULLIN;MORTON;USA;46.831414;-101.880658;NORTHERN BORDER PIPELINE CO;WBAS;2022/01/08 17:00:16+00
GLEN ULLIN;MORTON;USA;46.831414;-101.880658;WILLISTON BASIN I P L CO;NBOR;2022/01/08 17:00:16+00
PALOUSE;WHITMAN;USA;46.930035;-117.761682;NORTHWEST PIPELINE CORP;PGTC;2022/01/08 17:00:16+00
SPOKANE;SPOKANE;USA;47.716633;-117.061368;NORTHWEST PIPELINE CORP;PGTC;2022/01/08 17:00:16+00
MULTIPLE POINTS (26);SPOKANE;USA;47.716655;-117.061313;GAS TRANSMISSION NORTHWEST;NORTHWEST PIPELINE CORP;2022/01/08 17:00:16+00
7: MORGAN CREEK-WILLISTON;MCKENZIE;USA;47.931648;-103.92064;WILLISTON BASIN I P L CO;NNAT;2022/01/08 17:00:16+00
FORT BUFORD;MCKENZIE;USA;47.931648;-103.92064;WILLISTON BASIN I P L CO;NNAT;2022/01/08 17:00:16+00
BUFORD;MCKENZIE;USA;47.939122;-103.891266;NORTHERN BORDER PIPELINE CO;WBAS;2022/01/08 17:00:16+00
BUFORD;MCKENZIE;USA;47.939122;-103.891266;NORTHERN BORDER PIPELINE CO;WBAS;2022/01/08 17:00:16+00
VANDALIA;VALLEY;USA;48.430208;-107.237504;WILLISTON BASIN I P L CO;KMIG;2022/01/08 17:00:16+00
ST. VINCENT;KITTSON;USA;48.980132;-97.053932;VIKING GAS TRANSMISSION CO;ANRP;2022/01/08 17:00:16+00
EMERSON;KITTSON;USA;49.000418;-97.054625;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
EMERSON, MANITOBA;KITTSON;USA;49.000418;-97.054625;GREAT LAKES GAS TRANS LTD;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
EMERSON, MANITOBA;KITTSON;USA;49.000418;-97.054625;GREAT LAKES GAS TRANS LTD;ANR PIPELINE CO;2022/01/08 17:00:16+00
EMERSON, MANITOBA;KITTSON;USA;49.000418;-97.054625;GREAT LAKES GAS TRANS LTD;TRANSCANADA LTD;2022/01/08 17:00:16+00
NOT AVAILABLE;NOT AVAILABLE;CAN;49.007617;-116.182562;ALBERTA NATURAL GAS CO;NOT AVAILABLE;2022/01/08 17:00:16+00
NOT AVAILABLE;NOT AVAILABLE;CAN;49.007617;-116.182562;ALBERTA NATURAL GAS CO;NOT AVAILABLE;2022/01/08 17:00:16+00
CWNG AND NOVA INTERCONNECTION;NOT AVAILABLE;CAN;49.794326;-113.056913;NOVA PIPELINE CO;CWNG AND NOVA INTERCONNECTION;2022/01/08 17:00:16+00
NOVA AND FT_A INTERSECTION;NOT AVAILABLE;CAN;49.80316;-114.158793;NOVA PIPELINE CO;NOVA AND FT_A INTERSECTION;2022/01/08 17:00:16+00
CWNG AND NOVA INTERCONNECTION;NOT AVAILABLE;CAN;49.870192;-112.944994;NOVA PIPELINE CO;CWNG AND NOVA INTERCONNECTION;2022/01/08 17:00:16+00
NOVA AND FT_A INTERSECTION;NOT AVAILABLE;CAN;50.194994;-114.181972;NOVA PIPELINE CO;NOVA AND FT_A INTERSECTION;2022/01/08 17:00:16+00
CWNG AND NOVA INTERCONNECTION;NOT AVAILABLE;CAN;50.266889;-112.888556;NOVA PIPELINE CO;CWNG AND NOVA INTERCONNECTION;2022/01/08 17:00:16+00
CWNG;NOT AVAILABLE;CAN;50.696132;-114.316561;NOVA PIPELINE CO;CWNG;2022/01/08 17:00:16+00
CWNG;NOT AVAILABLE;CAN;50.890732;-114.377363;NOVA PIPELINE CO;CWNG;2022/01/08 17:00:16+00
NOVA AND FT_A INTERSECTION;NOT AVAILABLE;CAN;51.041921;-114.466447;NOVA PIPELINE CO;NOVA AND FT_A INTERSECTION;2022/01/08 17:00:16+00
NOVA AND FT_A INTERSECTION;NOT AVAILABLE;CAN;51.514044;-114.563667;NOVA PIPELINE CO;NOVA AND FT_A INTERSECTION;2022/01/08 17:00:16+00
NOVA AND FT_A INTERCONNECTION;NOT AVAILABLE;CAN;51.660461;-114.576968;NOVA PIPELINE CO;NOVA AND FT_A INTERCONNECTION;2022/01/08 17:00:16+00
NOVA;NOT AVAILABLE;CAN;52.319242;-113.080498;NOVA PIPELINE CO;NOVA;2022/01/08 17:00:16+00
NWUL;NOT AVAILABLE;CAN;52.977794;-110.769847;NOVA PIPELINE CO;NWUL;2022/01/08 17:00:16+00
NWUL;NOT AVAILABLE;CAN;53.341181;-111.24694;NOVA PIPELINE CO;NWUL;2022/01/08 17:00:16+00
ABSN;NOT AVAILABLE;CAN;54.093951;-113.63117;NOVA PIPELINE CO;ABSN;2022/01/08 17:00:16+00
NOVA AND NWUL INTERCONNECTION;NOT AVAILABLE;CAN;55.195157;-118.965073;NOVA PIPELINE CO;NOVA AND NWUL INTERCONNECTION;2022/01/08 17:00:16+00
NOVA AND NWUL INTERCONNECTION;NOT AVAILABLE;CAN;55.253082;-114.568099;NOVA PIPELINE CO;NOVA AND NWUL INTERCONNECTION;2022/01/08 17:00:16+00
SIMM;NOT AVAILABLE;CAN;55.705772;-111.275713;NOVA PIPELINE CO;SIMM;2022/01/08 17:00:16+00
ROCKY MOUNTAIN PLS - LABARGE STATION;LINCOLN;USA;42.254189;-110.235077;AMOCO PIPELINE CO.;ROCKY MOUNTAIN PLS - LABARGE STATION;2022/01/08 17:00:16+00
BENGAL PIPELINE COMPANY, LLC - BATON ROUGE TANK FARM;EAST FELICIANA;USA;30.71977;-91.273564;BENGAL PIPELINE COMPANY, LLC;COLONIAL PIPELINE COMPANY;2022/01/08 17:00:16+00
BP PIPELINE NA FOSTORIA TANK FARM;SENECA;USA;41.14327;-83.44522;BP PRODUCTS CO. NORTH AMERICA;SUNOCO LOGISTICS;2022/01/08 17:00:16+00
BP PRODUCTS NA (TEXAS CITY REFINERY);GALVESTON;USA;29.374444;-94.925;BP PRODUCTS NORTH AMERICA INC.;BLANCHARD REFINING COMPANY LLC;2022/01/08 17:00:16+00
CAPLIEN PATOKA STATION;MARION;USA;38.786868;-89.066428;BP PLAINS, HARDIN;SHELL PIPELINE COMPANY, LP;2022/01/08 17:00:16+00
BUCKEYE TERMINALS, LLC - HARTSDALE STATION;LAKE;USA;41.5072;-87.4515;BUCKEYE PARTNERS LP;TRANSMONTAIGNE PIPELINE, INC.;2022/01/08 17:00:16+00
BUCKEYE PIPELINE TRANSPORATION COMPANY - BRADLEY STATION;CUYAHOGA;USA;41.43521;-81.66976;BUCKEYE PARTNERS LP;SUNOCO LOGISTICS;2022/01/08 17:00:16+00
BROADWAY L316-L523 CONNECTOR PIPELINE PROJECT;CUYAHOGA;USA;41.42702;-81.65754;BUCKEYE PARTNERS LP;JORDAN NICHOLSON;2022/01/08 17:00:16+00
BUCKEYE PIPELINE LUDLOW STATION;HAMPDEN;USA;42.18727;-72.5013;BUCKEYE PIPELINE CO LP;JET LINES INC. LUDLOW;2022/01/08 17:00:16+00
BUCKEYE PIPELINE CO - LINDEN STATION;UNION;USA;40.607771;-74.235089;BUCKEYE PIPELINE CO LP;CITGO PETROLEUM CORPORATION;2022/01/08 17:00:16+00
BUCKEYE DES PLAINES;COOK;USA;42.03004;-87.94598;BUCKEYE PIPELINE COMPANY;WOOD RIVER PIPELINES;2022/01/08 17:00:16+00
BUCKEYE PIPELINE MALVERN TERMINAL;CHESTER;USA;40.04216;-75.53943;BUCKEYE PIPELINE TRANSPORT LLC;EXXONMOBIL CORP.;2022/01/08 17:00:16+00
BUCKEYE MARCY TERMINAL;ONEIDA;USA;43.131333;-75.254333;BUCKEYE TERMINAL, LLC;AGWAY PETROLEUM CORP.;2022/01/08 17:00:16+00
CHEVRON PIPELINE COMPANY;KERN;USA;35.16756;-119.46303;CHEVRON PIPELINE COMPANY;CRIMSON CALIFORNIA PIPELINE LP;2022/01/08 17:00:16+00
CHEVRON PRODUCTS CO. ALBUQUERQUE TERMIANL;BERNALILLO;USA;35.04618;-106.64714;CHEVRON USA INC.;MAGELLAN PIPELINE COMPANY, LP;2022/01/08 17:00:16+00
WORTHAM STATION;FREESTONE;USA;31.776708;-96.400981;CHEVRON PIPELINE CO.;WEST TEXAS GULF PIPELINE CO.;2022/01/08 17:00:16+00
CHICAP PIPELINE CO MOKENA;WILL;USA;41.554928;-87.887924;CHICAP PIPELINE CO. MOKENA;BP PIPELINES NA INC.;2022/01/08 17:00:16+00
CHICAP PIPELINES PATOKA;MARION;USA;38.786819;-89.072538;CHICAP PIPELINE CO. MOKENA;BP PIPELINES NA INC.;2022/01/08 17:00:16+00
SOUR LAKE TANK FARM;HARDIN;USA;30.14503;-94.40214;CITGO PIPELINE COMPANY;APAC-TEXAS, INC.;2022/01/08 17:00:16+00
COFFEYVILLE RESOURCES CRUDE TRANSPORTATION;ALLEN;USA;37.797414;-95.325502;COFFEYVILLE RESOURCES CRUDE TRANSPORATION, LLC;MAGELLAN PIPELINE COMPANY, LP;2022/01/08 17:00:16+00
EXXONMOBIL OIL COLONIAL STORAGE FACILITY;JEFFERSON;USA;29.975833;-94.058333;COLONIAL PIPELINE COMPANY;EXXONMOBIL OIL CORPORATION;2022/01/08 17:00:16+00
COLONIAL PIPELINE CO - BATON ROUGE JUNCTION FACILITY;EAST FELICIANA;USA;30.710219;-91.28651;COLONIAL PIPELINE COMPANY INC.;SHELL TRADING (US) COMPANY;2022/01/08 17:00:16+00
CONOCOPHILLIPS MOUNT PLEASANT;TITUS;USA;33.155078;-94.982777;CONOCOPHILLIPS CO.;DELEK LOGISTICS PARTNERS, LP;2022/01/08 17:00:16+00
CONOCOPHILLIPS CORPORATION;CONTRA COSTA;USA;38.02503;-122.06886;CONOCOPHILLIPS CORPORATION;TESORO REFINING & MARKETING CO.;2022/01/08 17:00:16+00
CONOCOPHILLIPS VENTURA STATION;VENTURA;USA;34.243258;-119.259652;CRIMSON PIPELINE;CONOCOPHILLIPS COMPANY;2022/01/08 17:00:16+00
CONOCOPHILLPS CO JONES CREEK TERMINAL;BRAZORIA;USA;28.940249;-95.430221;CONOCOPHILLIPS COMPANY;NOT AVAILABLE;2022/01/08 17:00:16+00
CRIMSON PIPELINE, LP;VENTURA;USA;34.31688;-119.290665;CRIMSON PIPELINE, LP;SHELL CA PIPELINE CO LLC;2022/01/08 17:00:16+00
ENBRIDGE ENERGY LIMITED PARTNERSHIP;LIVINGSTON;USA;40.942795;-88.648532;ENBRIDGE ENERGY LIMITED PARTNERSHIP;BP PIPELINES NORTH AMERICA INC;2022/01/08 17:00:16+00
TEPPCO BOWIE PIPELINE STATION;MONTAGUE;USA;33.5625;-97.8708;ENTERPRISE CRUDE PIPELINE LLC;BP PIPELINES NORTH AMERICA INC.;2022/01/08 17:00:16+00
SEAWAY TEXAS CITY STATION;GALVESTON;USA;29.346014;-94.936628;ENTERPRISE CRUDE PIPELINE LLC;ARCO PIPELINE COMPANY;2022/01/08 17:00:16+00
ENTERPRISE PRODUCTS;SCOTT;USA;37.22618;-89.48275;ENTERPRISE PRODUCTS;TE PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
ENTERPRISE SEYMOUR TERMINAL;JACKSON;USA;39.02567;-85.850685;ENTERPRISE PRODUCTS;ENTERPRISE PRODUCTS;2022/01/08 17:00:16+00
CREAL SPRINGS TERMINAL;WILLIAMSON;USA;37.64381;-88.87877;ENTERPRISE PRODUCTS OPERATING;CENTENNIAL PIPELINE LLC;2022/01/08 17:00:16+00
TEXAS CITY TERMINAL;GALVESTON;USA;29.37735;-94.91434;ENTERPRISE PRODUCTS OPERATING LLC;EL PASO CORPORATION;2022/01/08 17:00:16+00
ENTERPRISE REFINED PRODUCTS CO;UNION;USA;33.25433;-92.633611;ENTERPRISE REFINED PRODUCTS COMPANY LLC;TE PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
TEXAS EASTERN PRODUCTS PIPELINE CO - EL DORADO P-5 TERMINAL;UNION;USA;33.265126;-92.629608;ENTERPRISE REFINED PRODUCTS COMPANY LLC;TE PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
MCRAE TERMINAL;WHITE;USA;35.127481;-91.755813;ENTERPRISE REFINED PRODUCTS COMPANY LLC;TE PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
ENTERPRISE REFINED PRODUCTS;PHILLIPS;USA;34.506128;-90.598039;ENTERPRISE REFINED PRODUCTS COMPANY LLC;TE PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
ENTERPRISE REFINED PRODUCTS;PULASKI;USA;34.863719;-92.073755;ENTERPRISE REFINED PRODUCTS COMPANY LLC;TE PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
NORTH LITTLE ROCK DELIVERY;PULASKI;USA;34.775333;-92.173944;ENTERPRISE REFINED PRODUCTS COMPANY LLC;TE PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
ENTERPRISE INDIANAPOLIS TERMINAL;HENDRICKS;USA;39.807343;-86.333024;ENTERPRISE REFINED PRODUCTS COMPANY LLC;TE PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
PRINCETON TERMINAL;GIBSON;USA;38.307333;-87.393222;ENTERPRISE TERMINALS & STORAGE COMPANY LLC;TE PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
EQUILON CHASE TERMINAL CO AURORA TERMINAL;ARAPAHOE;USA;39.76042;-104.8137;EQUILON ENTERPRISES LLC;MAGELLAN PIPELINE COMPANY, LP;2022/01/08 17:00:16+00
EXPLORER PIPELINE CO - FAUNA PUMP STATION;HARRIS;USA;29.81767;-95.1825;EXPLORER PIPELINE CO.;CITGO PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
ARLINGTON PUMPING STATION PIPELINE BREAKOUT STATION;TARRANT;USA;32.81087;-97.10259;EXPLORER PIPELINE CO.;CITGO PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
ARLINGTON PUMPING STATION PIPELINE BREAKOUT STATION;TARRANT;USA;32.81087;-97.10259;EXPLORER PIPELINE CO.;CITGO PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
EXPLORER PIPELINE COMPANY - HAMMOND FACILITY;LAKE;USA;41.609583;-87.446361;EXPLORER PIPELINE CO.;CLIFFORD R. WOODWARD;2022/01/08 17:00:16+00
GREENVILLE STATION;HUNT;USA;33.034893;-96.204524;EXPLORER PIPELINE CO.;MAGELLAN PIPELINE TERMINALS LP;2022/01/08 17:00:16+00
EXPLORER PIPELINE CO - FAUNA PUMP STATION;HARRIS;USA;29.81767;-95.1825;EXPLORER PIPELINE CO.;CITGO PRODUCTS PIPELINE COMPANY;2022/01/08 17:00:16+00
EXXONMOBIL OIL COLONIAL STORAGE FACILITY;JEFFERSON;USA;29.960759;-94.04611;EXXONMOBIL OIL CORPORATION;SUNOCO PIPELINE LP;2022/01/08 17:00:16+00
GAVIOTA OIL AND GAS PLANT;SANTA BARBARA;USA;34.474546;-120.205802;FREEPORT MCMORAN OIL & GAS, LLC (FMOG);PLAINS EXPLORATION & PRODUCTION;2022/01/08 17:00:16+00
HEARTLAND PIPELINE (PLEASANT HILL);POLK;USA;41.56855;-93.525767;HEARTLAND PIPELINE COMPANY;CONOCOPHILLIPS;2022/01/08 17:00:16+00
YELLOWSTONE PIPELINE CO SPOKANE;SPOKANE;USA;47.73511;-117.36145;HOLLY ENERGY PARTNERS, LP;YELLOWSTONE PIPELINE CO.;2022/01/08 17:00:16+00
ENBRIDGE PIPELINES (OZARK) LLC;BUTLER;USA;37.802518;-96.90808;HOLLY ENERGY PARTNERS, LP;EQUILON PIPELINE COMPANY, LLC;2022/01/08 17:00:16+00
HOLLY REFINING & MARKETING CO WOODS CROSS REFINERY;DAVIS;USA;40.886022;-111.904759;HOLLY REFINING & MARKETING COMPANY;CONOCOPHILLIPS;2022/01/08 17:00:16+00
KANEB - EL DORADO;BUTLER;USA;37.80281;-96.872546;KANEB PIPELINE - EL DORADO (NOW VALERO);NUSTAR PIPELINE OPERATING PARTNERSHIP LP;2022/01/08 17:00:16+00
SANTA FE PACIFIC PIPELINE EUGENE TERMINAL;LANE;USA;44.093326;-123.156572;KINDER MORGAN ENERGY PARTNERS, LP;SHELL OIL COMPANY;2022/01/08 17:00:16+00
KINDER MORGAN - ORLANDO TERMINAL;ORANGE;USA;28.422;-81.371;KINDER MORGAN LIQUIDS TERMINALS;CENTRAL FLORIDA PIPELINE CORPORATION;2022/01/08 17:00:16+00
KINDER MORGAN - TAMPA TERMINAL;HILLSBOROUGH;USA;27.916;-82.437;KINDER MORGAN LIQUIDS TERMINALS;CENTRAL FLORIDA PIPELINE CORPORATION;2022/01/08 17:00:16+00
GURLEY STATION;CHEYENNE;USA;41.322931;-102.876538;KINDER MORGAN PIPELINES USA INC.;TERASEN PIPELINES USA INC.;2022/01/08 17:00:16+00
KINDER MORGAN PIPELINE WINK WEST STATION;WINKLER;USA;31.764594;-103.169369;KINDER MORGAN WINK PIPELINE LP;PLAINS MARKETING INC.;2022/01/08 17:00:16+00
KOCH PIPELINE CO - HEARNE STATION;ROBERTSON;USA;30.863055;-96.577777;KOCH GATHERING SYSTEMS;EXXONMOBIL PIPELINE COMPANY;2022/01/08 17:00:16+00
KOCH PIPELINE COMPANY - VIOLA STATION;NUECES;USA;27.828423;-97.520127;KOCH REFINING COMPANY;DORADO OIL COMPANY;2022/01/08 17:00:16+00
LAUREL PIPELINE COMPANY, LP - BOOTH STATION;DELAWARE;USA;39.850333;-75.493833;LAUREL PIPELINE COMPANY, LP;BUCKEYE PIPELINE CO LP;2022/01/08 17:00:16+00
LOCAP INC - ST. JAMES TERMINAL;SAINT JAMES;USA;30.00793;-90.8549;LOCAP INC.;TEXACO REFINING & MARKETING;2022/01/08 17:00:16+00
MAGELLAN PIPELINE COMPANY LP;BUTLER;USA;37.80284;-96.866778;MAGELLAN PIPELINE COMPANY LP;WILLIAMS PIPELINE COMPANY;2022/01/08 17:00:16+00
MAGELLAN-WICHITA TERMINAL;SEDGWICK;USA;37.81866;-97.36963;MAGELLAN PIPELINE COMPANY LP;WYNNEWOOD REFINING COMPANY;2022/01/08 17:00:16+00
MAGELLAN PIPELINE COMPANY LP;HALL;USA;40.751967;-98.37866;MAGELLAN PIPELINE COMPANY LP;WILLIAMS REFINING & MARKETING;2022/01/08 17:00:16+00
MAGELLAN PIPELINE COMPANY LP;DOUGLAS;USA;41.27815;-95.93011;MAGELLAN PIPELINE COMPANY LP;WILLIAMS REFINING & MARKETING;2022/01/08 17:00:16+00
ALLEN STATION;PONTOTOC;USA;34.879906;-96.425225;MAGELLAN PIPELINE COMPANY LP;WILLIAMS PIPELINE COMPANY;2022/01/08 17:00:16+00
WEST TULSA TERMINAL;TULSA;USA;36.13204;-96.029381;MAGELLAN PIPELINE COMPANY LP;WILLIAMS PIPELINE COMPANY;2022/01/08 17:00:16+00
MAGELLAN PIPELINE COMPANY LP;MINNEHAHA;USA;43.5453;-96.7956;MAGELLAN PIPELINE COMPANY LP;WILLIAMS PIPELINE COMPANY;2022/01/08 17:00:16+00
KOCH PIPELINE CO - HEARNE STATION;ROBERTSON;USA;30.863055;-96.577777;MAGELLAN PIPELINE COMPANY LP;EXXONMOBIL PIPELINE COMPANY;2022/01/08 17:00:16+00
MAGELLAN PIPELINE COMPANY - FORT DODGE TERMINAL;WEBSTER;USA;42.50098;-94.0222;MAGELLAN PIPELINE COMPANY LP;WILLIAMS PIPELINE COMPANY;2022/01/08 17:00:16+00
MAGELLAN PIPELINE CO, LLC - SIOUX CITY;WOODBURY;USA;42.540456;-96.354604;MAGELLAN PIPELINE COMPANY LP;WILLIAMS PIPELINE COMPANY;2022/01/08 17:00:16+00
MAGELLAN PIPELINE CO LP - ST. PAUL;RAMSEY;USA;45.0244;-93.2008;MAGELLAN PIPELINE COMPANY LP;WILLIAMS PIPELINE COMPANY;2022/01/08 17:00:16+00
MAGELLAN PIPELINE SPRINGFIELD TERMINAL;GREENE;USA;37.158989;-93.423851;MAGELLAN PIPELINE COMPANY LP;WILLIAMS REFINING & MARKETING;2022/01/08 17:00:16+00
MAGELLAN PIPELINE ODESSA TERMINAL;ECTOR;USA;31.8202;-102.3292;MAGELLAN PIPELINE COMPANY LP;SHELL ODESSA REFINING COMPANY;2022/01/08 17:00:16+00
MAGELLAN EAST HOUSTON TERMINAL;HARRIS;USA;29.79136;-95.28526;MAGELLAN PIPELINE TERMINALS LP;PLAINS PIPELINE, LP;2022/01/08 17:00:16+00
MAGELLAN EAST HOUSTON TERMINAL;HARRIS;USA;29.79136;-95.28526;MAGELLAN PIPELINE TERMINALS LP;PLAINS PIPELINE, LP;2022/01/08 17:00:16+00
EL PASO EAST TERMINAL;EL PASO;USA;31.82049;-106.21082;MAGELLAN PIPELINE TERMINALS LP;CHEVRON USA PRODUCT CO.;2022/01/08 17:00:16+00
MARATHON PIPELINE TERMINALS;LAKE;USA;41.511111;-87.45;MARATHON PETROLEUM COMPANY LLC;ARCADIS US, INC.;2022/01/08 17:00:16+00
MARATHON PIPELINE LLC;MARION;USA;38.79105;-89.0854;MARATHON PIPELINE LLC;ASHLAND PIPELINE CO.;2022/01/08 17:00:16+00
MOBIL PIPELINE CORSICANA TANK FARM;NAVARRO;USA;32.07688;-96.4632;MOBIL PIPELINE COMPANY;SUNOCO PIPELINE LP;2022/01/08 17:00:16+00
MOTIVA PORT TAMPA TERMINAL;HILLSBOROUGH;USA;27.858132;-82.543766;MOTIVA ENTERPRISES LLC;SHELL OIL COMPANY;2022/01/08 17:00:16+00
CALUMET SUPERIOR, LLC;DOUGLAS;USA;46.6915;-92.072;MURPHY OIL USA INC.;CALUMET SUPERIOR LLC;2022/01/08 17:00:16+00
CALUMET SUPERIOR, LLC;DOUGLAS;USA;46.6915;-92.072;MURPHY OIL USA INC.;CALUMET SUPERIOR LLC;2022/01/08 17:00:16+00
NORCO PIPELINE CO TOLEDO STATION;LUCAS;USA;41.67784;-83.47295;NORCO PIPELINE CO LLC;BUCKEYE PARTNERS LP;2022/01/08 17:00:16+00
COLUMBUS TERMINAL;PLATTE;USA;41.438087;-97.243675;NUSTAR ENERGY LP;KANEB PIPELILNE OPERATING PARTNERSHIP, LP;2022/01/08 17:00:16+00
NUSTAR ENERGY LP-NORTH PLATTE TERMINAL;LINCOLN;USA;40.976431;-100.755354;NUSTAR ENERGY LP;KANEB PIPELILNE OPERATING PARTNERSHIP, LP;2022/01/08 17:00:16+00
NUSTAR ENERGY GENEVA TERMINAL;FILLMORE;USA;40.55143;-97.59278;NUSTAR LOGISTICS LP;KANEB PIPELILNE OPERATING PARTNERSHIP, LP;2022/01/08 17:00:16+00
NUSTAR ENERGY LP NORFOLK TERMINAL;MADISON;USA;42.089046;-97.425588;NUSTAR LOGISTICS LP;KANEB PIPELILNE OPERATING PARTNERSHIP, LP;2022/01/08 17:00:16+00
OSCEOLA TERMINAL;POLK;USA;41.19171;-97.52168;NUSTAR LOGISTICS LP;KANEB PIPELILNE OPERATING PARTNERSHIP, LP;2022/01/08 17:00:16+00
ABERNATHY REFINED PRODUCTS TERMINAL;HALE;USA;33.876324;-101.868562;NUSTAR LOGISTICS LP;VALERO LOGISTICS OPERATIONS, LP;2022/01/08 17:00:16+00
NUSTAR PIPELINE OP PARTNERSHIP LP-LE MARS TERMINAL;PLYMOUTH;USA;42.894824;-96.174736;NUSTAR PIPELINE OPERATING PARTNERSHIP LP;KANEB PIPELILNE OPERATING PARTNERSHIP, LP;2022/01/08 17:00:16+00
NUSTAR PIPELINE OP PARTNERSHIP LP-MILFORD TERMINAL;DICKINSON;USA;43.32695;-95.16769;NUSTAR PIPELINE OPERATING PARTNERSHIP LP;KANEB PIPELILNE OPERATING PARTNERSHIP, LP;2022/01/08 17:00:16+00
NUSTAR PIPELINE OP PARTNERSHIP LP - ROCK RAPIDS;LYON;USA;43.431723;-96.193167;NUSTAR PIPELINE OPERATING PARTNERSHIP LP;KANEB PIPELILNE OPERATING PARTNERSHIP, LP;2022/01/08 17:00:16+00
